Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Frequency of Chlorophyll-a concentration],[Level/Status],[Nature],[Observation Status],[Reporting Type],[Sampling Stations],[Units]
14.0,14.6,14.6.1,ER_REG_UNFCIM,"Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing (level of implementation: 1 lowest to 5 highest)",858.0,Uruguay,2020.0,5.0,2020,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest - 5 highest,,,C,A,G,,NUMBER
14.0,14.6,14.6.1,ER_REG_UNFCIM,"Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing (level of implementation: 1 lowest to 5 highest)",858.0,Uruguay,2022.0,,2022,,,,,,,NaN = A figure was not provided,,,,O,G,,NUMBER
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2000.0,,2000,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2001.0,,2001,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2002.0,,2002,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2003.0,,2003,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2004.0,,2004,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2005.0,,2005,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2006.0,,2006,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2007.0,,2007,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2008.0,,2008,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2009.0,,2009,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2010.0,,2010,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2011.0,0.06,2011,,,,,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,,,,,CA,A,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2012.0,,2012,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2013.0,0.04,2013,,,,,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,,,,,CA,A,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2014.0,,2014,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2015.0,0.02,2015,,,,,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,,,,,CA,A,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2016.0,,2016,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2017.0,0.01,2017,,,,,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,,,,,CA,A,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2018.0,,2018,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,858.0,Uruguay,2019.0,0.05,2019,,,,,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,,,,,CA,A,G,,PERCENT
14.0,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),858.0,Uruguay,2018.0,5.0,2018,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest to 5 highest,,,C,A,G,,NUMBER
14.0,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),858.0,Uruguay,2020.0,4.0,2020,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest to 5 highest,,,C,A,G,,NUMBER
14.0,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),858.0,Uruguay,2022.0,,2022,,,,,,,NaN = A figure was not provided,,,,O,G,,NUMBER
,,,,,,,,,,,,,,,,,,,,,,,
